Kode_Desa,Nama_Desa,Tahun,iqr_flag,if_score,if_flag,lof_score,lof_flag,rda_score,rda_flag,consensus_flag,persistence_score,priority_tier
1504012011,Teluk Melintang,2023,0,0.15750519298153393,0,1.0549429372410866,0,5.4618075e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.16172794134759905,0,1.1947988422793352,0,3.1958392e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.16391935631292825,0,1.5105447652114612,0,1.9572264e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,-0.019629064581728528,1,1.0340113552283539,0,0.000252319,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.1350599063871949,0,1.6550244459274899,0,5.958022e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,-0.019250555584016227,1,9.759123799258395,1,0.0006195955,1,1,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.11603455685514175,0,1.1383773704584599,0,3.8550505e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,-0.027414032442006242,1,18434627.582721874,1,0.00026361062,0,1,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,1,-0.1535065467954181,1,1.1979758176489892,0,0.00073471415,1,1,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.1402701631611265,0,1.0139158573092109,0,0.00016656755,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.15582422558998854,0,1.1219907779221632,0,1.3942576e-05,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.07575645234151251,0,1.0094505462658379,0,0.00014246829,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.11678078620324134,0,1.0668992307149543,0,6.619109e-05,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.15992030081456415,0,0.9770923684800056,0,3.4756635e-05,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.05949830770438369,0,1.1105275057902466,0,0.0001357974,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.17846312933087816,0,0.989269276601675,0,9.249705e-06,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.17283771702687195,0,4.068848681031219,1,0.00010743276,0,1,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.18077167819026457,0,1.0860091858706307,0,6.682237e-06,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.07652440987597725,0,0.9918152287491011,0,5.9066642e-05,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,1,-0.07016637721083951,1,1.052349021818236,0,0.0004325093,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.12986148469580938,0,1.1607881937653761,0,0.00044017084,0,0,1.0,Tier 1 – High Priority
1504012012,Bukit Harapan,2023,0,0.13586650717041504,0,0.9861155183314465,0,8.353775e-05,0,0,1.0,Tier 1 – High Priority
